"Year","Month","Day","Hour","Line","BusId","NumberOfOutliers"
2013,10,29,17,701,C20219,1
2013,12,19,22,915,B10193,1
2013,10,28,1,583,A37693,2
2013,11,26,11,924,B10192,1
2013,12,31,22,398,D87517,1
2013,10,14,16,410,A72125,1
2013,12,23,15,201,A48041,1
2013,12,13,23,869,D87132,1
2013,12,14,11,805,C50136,1
2013,12,8,18,634,B10163,1
2013,12,8,18,324,B28560,2
2013,12,31,17,366,D87510,1
2013,12,12,23,893,D87221,1
2013,11,11,6,277,B42578,1
2013,10,1,18,330,B28554,1
2013,12,13,4,512,A37672,1
2013,12,13,4,512,A37670,1
2013,11,26,13,934,B10043,1
2013,10,1,21,2331,D90580,1
2013,12,17,12,711,B82567,2
2013,12,17,16,247,B71015,1
2013,12,14,20,2336,D87860,1
2013,10,19,17,301,C50214,1
2013,12,30,17,2345,C12512,1
2013,12,7,12,833,D87299,1
2013,12,9,22,498,B31076,1
2013,12,19,23,840,D87451,1
2013,11,29,21,634,B10007,1
2013,10,28,13,378,B11624,1
2013,10,19,21,133,A37698,2
2013,12,26,5,277,B42567,1
2013,12,19,2,398,D87459,1
2013,11,12,10,395,D58591,1
2013,12,25,23,804,D87464,1
2013,10,16,18,329,B28560,1
2013,10,16,18,329,B28561,1
2013,10,29,8,766,C13003,1
2013,10,29,8,766,C13002,1
2013,11,11,18,2342,B10410,1
2013,12,15,21,323,B10076,1
2013,12,11,7,2331,D90577,1
2013,10,3,3,915,B10196,1
2013,12,13,13,786,D81019,1
2013,12,25,23,2345,C12510,1
2013,10,29,23,180,A37682,2
2013,12,14,4,180,A37682,1
2013,10,9,15,901,B10081,2
2013,12,30,20,328,B10002,1
2013,12,16,20,292,B55144,1
2013,12,13,22,915,B10108,1
2013,12,19,23,893,D87057,1
2013,12,30,19,750,D90054,1
2013,9,28,15,634,B10126,1
2013,11,8,20,388,D90117,1
2013,12,31,18,867,D86343,2
2013,12,7,11,398,D87095,1
2013,12,31,23,841,D87372,1
2013,12,9,11,839,D87129,1
2013,12,16,21,362,B11671,1
2013,10,2,5,914,B10201,1
2013,12,11,12,397,D53658,1
2013,10,11,19,335,B63104,1
2013,10,1,15,2310,D53910,1
2013,10,19,7,634,B10057,1
2013,12,15,10,2345,C12515,1
2013,10,2,18,2801,D86751,2
2013,11,12,18,318,C41260,1
2013,12,17,11,126,A41045,2
2013,11,30,9,462,A41298,1
2013,12,17,8,184,A37580,1
2013,12,7,2,830,D87147,1
2013,10,15,23,910,B10148,1
2013,10,1,15,369,D53619,1
2013,10,14,19,385,B31172,1
2013,11,2,19,409,A71576,2
2013,10,30,12,838,D86356,1
2013,12,7,2,2336,D87861,1
2013,11,2,23,133,A37671,1
2013,10,18,10,947,B31185,1
2013,10,11,19,936,D58545,1
2013,10,19,10,322,B10070,2
2013,12,17,16,569,A37539,1
2013,10,7,15,313,B58023,1
2013,10,16,5,328,B10110,1
2013,9,30,21,756,D90061,2
2013,12,14,19,173,A41084,1
2013,10,8,22,125,A71564,2
2013,12,18,15,650,B42620,1
2013,11,11,23,162,A37586,1
2013,10,15,22,154,A37503,1
2013,12,17,11,867,D86244,2
2013,10,29,21,313,B58049,1
2013,10,11,20,2112,C47987,1
2013,11,29,17,328,B10002,1
2013,11,24,23,634,B10117,1
2013,9,27,12,790,D59064,1
2013,12,16,18,621,B58024,1
2013,11,11,5,329,B28577,1
2013,10,19,3,580,A37742,2
2013,12,6,11,805,C50136,1
2013,12,9,8,826,C20010,1
2013,12,29,19,833,D87288,1
2013,12,1,10,322,B10096,1
2013,12,17,21,2344,B28723,1
2013,12,11,23,2333,C87805,1
2013,12,22,18,162,A37538,1
2013,12,10,23,2329,C87814,1
2013,11,24,15,277,B42658,1
2013,12,10,15,821,D87436,1
2013,12,8,11,914,B10201,1
2013,11,9,12,322,B10099,1
2013,12,13,23,841,D87338,1
2013,12,14,18,2335,D87830,1
2013,12,17,15,247,B71120,1
2013,11,9,17,342,B32574,1
2013,12,31,20,360,C87394,1
2013,12,22,22,821,D87435,1
2013,12,30,4,154,A37548,1
2013,12,23,14,868,D87253,1
2013,10,19,20,323,B10095,1
2013,10,2,22,924,B10160,1
2013,10,11,22,125,A71519,1
2013,12,24,19,833,D87288,1
2013,12,15,18,178,A41245,1
2013,11,10,23,922,B10175,1
2013,12,20,21,895,D87498,1
2013,12,13,22,2336,D87763,1
2013,10,22,8,350,B73003,1
2013,12,15,23,366,D87210,1
2013,12,30,20,409,A71592,1
2013,12,7,1,898,D87055,1
2013,12,13,14,375,B60029,1
2013,12,24,15,2336,D87878,1
2013,10,14,19,190,A41090,1
2013,10,11,19,311,B55053,1
2013,12,24,15,2336,D87875,1
2013,10,11,19,311,B55054,1
2013,12,17,12,401,A48066,2
2013,12,27,9,2345,C12501,1
2013,11,2,18,127,A41438,2
2013,12,10,5,136,A37647,1
2013,12,12,16,867,D86240,1
2013,12,17,11,2381,D86754,2
2013,10,3,8,323,B10090,1
2013,11,10,21,323,B10091,1
2013,10,29,18,895,D87498,1
2013,12,9,20,924,B10192,2
2013,10,23,23,2343,B28740,1
2013,12,21,19,155,A37715,1
2013,12,23,23,2329,C87815,1
2013,12,3,4,2018,C41887,1
2013,10,11,3,328,B10090,2
2013,11,8,15,426,A48157,1
2013,12,27,23,804,D87428,1
2013,12,31,17,398,D87511,1
2013,12,17,10,355,B75603,1
2013,12,31,17,398,D87515,1
2013,10,11,21,435,A55023,1
2013,12,18,23,512,A37673,1
2013,12,22,22,925,B28554,1
2013,9,27,15,837,D86252,1
2013,12,15,14,322,B10137,1
2013,12,17,12,825,D87277,2
2013,12,21,23,366,D87089,1
2013,12,11,8,781,C44554,1
2013,12,11,9,2331,D90589,1
2013,10,1,6,322,B10161,1
2013,12,21,23,366,D87084,1
2013,12,11,20,2336,D87869,1
2013,12,17,12,315,C21019,2
2013,9,30,23,2343,B28731,1
2013,12,17,11,350,B73068,2
2013,12,11,7,397,D53640,1
2013,10,6,11,934,B10183,1
2013,12,22,23,898,D87256,1
2013,11,4,14,413,A48050,1
2013,9,27,22,323,B10064,2
2013,12,11,8,936,D58672,1
2013,10,1,4,924,B10126,1
2013,12,16,21,371,C51554,1
2013,12,19,23,696,B28527,1
2013,11,12,5,634,B10145,1
2013,12,19,21,361,C87188,1
2013,12,14,1,804,D87250,1
2013,10,2,18,448,A50129,1
2013,12,31,22,583,A37693,1
2013,12,13,23,2336,D87873,1
2013,12,9,4,161,A37624,1
2013,12,13,23,2336,D87879,1
2013,10,17,17,127,A41284,1
2013,12,15,14,328,B10164,1
2013,9,30,23,910,B10094,2
2013,10,19,9,914,B10145,1
2013,12,17,12,410,A72029,2
2013,12,13,23,901,B10010,1
2013,12,10,5,323,B10090,1
2013,11,10,18,858,D90122,1
2013,12,30,23,840,D87230,1
2013,12,18,5,161,A37507,1
2013,12,15,22,608,A50212,1
2013,10,11,19,355,B75667,1
2013,10,1,15,312,B58142,1
2013,12,16,15,338,C13017,1
2013,11,10,15,910,B10124,1
2013,12,13,13,852,D86243,1
2013,12,13,13,852,D86240,1
2013,12,3,22,2302,B31527,1
2013,10,29,23,901,B10125,1
2013,12,17,11,762,C39727,2
2013,12,19,22,840,D87452,1
2013,12,18,20,121,A41367,1
2013,11,23,20,483,B31034,1
2013,10,11,18,475,A29136,1
2013,12,16,18,397,D53658,1
2013,12,8,1,382,C87177,1
2013,12,24,4,580,A37742,1
2013,12,13,20,830,D87318,3
2013,12,11,15,393,D53592,1
2013,10,18,11,867,D86346,1
2013,11,7,13,851,D86167,2
2013,12,10,14,2329,C87857,1
2013,12,27,21,398,D87190,1
2013,10,17,12,629,B73012,1
2013,11,12,19,2305,B32618,1
2013,12,17,12,184,A37580,2
2013,10,30,21,327,B10114,1
2013,12,23,1,833,D87297,1
2013,11,2,23,326,B28567,1
2013,12,17,22,821,D87360,1
2013,12,17,22,821,D87362,1
2013,12,20,14,308,C21040,1
2013,11,2,6,121,A41215,1
2013,10,5,21,183,A37544,1
2013,11,30,23,653,B82526,1
2013,12,8,9,634,B10126,1
2013,11,29,8,201,A48039,1
2013,12,17,8,313,B58054,1
2013,12,17,8,313,B58056,1
2013,10,14,23,161,A37721,1
2013,12,17,16,700,C20012,1
2013,10,17,4,328,B10003,1
2013,10,19,6,132,A41331,1
2013,12,17,10,462,A41220,1
2013,12,12,23,2336,D87878,1
2013,12,8,23,850,D87255,1
2013,11,10,16,934,B10018,2
2013,10,17,1,910,B10202,1
2013,11,4,7,908,B11504,2
2013,12,8,23,850,D87259,1
2013,11,24,22,696,B28506,1
2013,11,3,19,321,B28502,1
2013,12,16,22,392,D53670,1
2013,10,31,3,924,B10051,1
2013,11,4,21,910,B10078,1
2013,11,30,23,415,A48133,1
2013,10,17,13,910,B10068,1
2013,12,13,20,850,D87491,1
2013,12,16,20,790,D59076,1
2013,12,17,16,868,D87044,1
2013,12,18,4,184,A37580,1
2013,10,9,6,323,B10104,1
2013,10,22,2,634,B10112,1
2013,12,10,19,821,D87436,1
2013,11,7,2,327,B10011,1
2013,10,2,16,859,C20247,1
2013,12,11,15,898,D87227,1
2013,12,17,15,158,A21071,1
2013,11,11,16,402,B55099,1
2013,12,11,14,2336,D87878,1
2013,11,26,10,125,A71513,1
2013,12,30,18,2335,D87798,1
2013,12,11,14,2336,D87874,1
2013,12,11,14,2336,D87877,1
2013,12,11,14,2336,D87871,1
2013,12,11,6,405,B31002,1
2013,12,17,22,839,D87204,1
2013,12,13,21,893,D87206,1
2013,12,17,12,634,B10133,2
2013,10,11,22,300,D31296,1
2013,12,11,14,398,D87190,1
2013,11,1,10,629,B73072,1
2013,12,6,20,849,D87433,1
2013,10,19,23,934,B10043,1
2013,12,17,10,460,A41023,1
2013,12,17,12,391,D59201,2
2013,12,10,6,650,B42620,1
2013,12,12,23,898,D87139,1
2013,11,8,16,901,B10191,1
2013,12,8,22,327,B10083,1
2013,12,17,22,840,D87235,1
2013,12,5,15,398,D87526,1
2013,12,15,10,869,D87143,1
2013,10,29,23,569,A37508,1
2013,10,5,1,323,B10172,1
2013,10,7,13,569,A37539,1
2013,12,8,19,839,D87205,1
2013,12,25,20,398,D87518,1
2013,12,17,8,838,D86319,1
2013,12,12,17,850,D87195,1
2013,12,16,18,920,B63036,1
2013,12,11,17,398,D87038,1
2013,11,23,17,323,B10003,1
2013,12,11,9,366,D87084,1
2013,12,8,13,322,B10170,1
2013,12,31,21,570,A37644,1
2013,11,11,19,322,B10086,1
2013,12,13,22,771,D87109,2
2013,12,17,10,456,B42516,1
2013,12,11,22,910,B10203,1
2013,10,2,5,328,B10096,2
2013,12,14,15,901,B10189,1
2013,10,22,2,2344,B28714,1
2013,12,15,10,173,A41084,1
2013,12,29,13,895,D87493,1
2013,12,17,16,397,D53618,1
2013,12,25,10,934,B10018,1
2013,12,1,18,404,B31132,1
2013,12,18,22,669,B11699,1
2013,12,24,10,309,C41268,1
2013,12,9,4,184,A37658,1
2013,10,2,4,910,B10148,1
2013,12,25,17,321,B28564,1
2013,12,10,22,869,D87245,1
2013,10,19,4,924,B10192,2
2013,10,2,20,323,B10138,2
2013,12,24,14,869,D87248,1
2013,12,9,20,324,B28560,2
2013,12,27,20,398,D87190,1
2013,12,17,15,254,B42536,1
2013,12,10,11,650,B42620,1
2013,12,22,22,158,A21160,1
2013,12,7,18,2335,D87834,1
2013,12,16,22,126,A41045,1
2013,12,25,23,840,D87160,1
2013,12,11,9,397,D53643,1
2013,12,23,15,825,D87268,1
2013,12,24,5,513,A37750,1
2013,12,23,1,830,D87490,1
2013,10,6,11,750,D87063,1
2013,10,1,13,329,B28567,2
2013,12,16,17,422,A72118,1
2013,10,11,1,321,B28564,1
2013,12,25,20,124,A71575,1
2013,10,18,21,397,D53657,1
2013,11,6,15,413,A48050,2
2013,9,30,23,329,B28540,1
2013,12,13,18,771,D87787,1
2013,12,22,9,915,B10190,1
2013,12,3,15,910,B10075,1
2013,12,11,8,920,B63029,1
2013,12,3,20,178,A41296,1
2013,11,24,19,329,B28567,1
2013,10,11,21,329,B28535,1
2013,10,11,22,2302,B31539,1
2013,12,10,23,583,A37583,1
2013,10,3,4,322,B10048,1
2013,12,17,8,363,C82634,1
2013,11,3,13,623,B58106,1
2013,12,7,18,895,D87259,1
2013,12,16,13,370,D53662,1
2013,12,21,19,898,D87050,1
2013,10,9,13,318,C41049,2
2013,10,11,18,355,B75611,1
2013,10,11,18,355,B75613,2
2013,11,28,21,924,B10192,1
2013,12,16,18,781,C44503,1
2013,12,17,16,426,A48003,1
2013,12,11,11,2336,D87868,1
2013,11,5,16,867,D86081,2
2013,12,1,14,934,B10018,1
2013,12,16,19,771,D87792,1
2013,10,19,4,584,A37624,1
2013,12,11,11,2336,D87865,1
2013,12,11,11,2336,D87864,1
2013,12,31,21,2329,C87843,1
2013,12,31,21,2329,C87840,1
2013,9,27,17,498,B31053,1
2013,12,29,22,849,D87199,1
2013,12,27,20,328,B10140,1
2013,10,5,23,322,B10104,1
2013,12,8,19,366,D87524,1
2013,12,3,21,895,D87498,1
2013,12,25,7,315,C41119,1
2013,12,17,8,378,B11576,1
2013,10,26,22,634,B10015,1
2013,12,10,2,634,B10126,1
2013,11,7,23,322,B10069,1
2013,11,8,9,426,A48157,2
2013,12,17,11,463,A41369,2
2013,12,16,13,335,B63023,1
2013,12,17,8,630,B10509,1
2013,11,4,16,914,B10066,1
2013,12,11,7,701,C20040,1
2013,12,25,20,898,D87265,1
2013,12,23,21,512,A37672,1
2013,10,21,11,178,A41334,1
2013,10,11,18,338,C13109,1
2013,11,23,20,323,B10104,1
2013,11,27,22,901,B10189,1
2013,10,17,18,335,B63038,1
2013,12,30,17,669,B11680,1
2013,12,13,21,822,D87356,2
2013,12,10,1,924,B10192,1
2013,12,20,16,2336,D87890,1
2013,12,17,8,835,D86331,1
2013,12,17,16,342,B32505,1
2013,12,30,14,650,B42620,1
2013,11,10,22,184,A37526,1
2013,12,17,11,748,C30157,2
2013,12,24,22,154,A37518,1
2013,12,13,22,323,B10032,1
2013,12,13,20,2336,D87763,1
2013,12,19,4,309,C41414,1
2013,12,17,16,473,A29171,1
2013,12,17,15,388,D90115,1
2013,12,31,22,455,B71083,1
2013,12,17,10,232,B25584,1
2013,12,8,2,366,D87524,1
2013,10,22,16,323,B10095,1
2013,12,30,21,2336,D87765,1
2013,10,2,21,178,A41015,1
2013,12,5,21,394,D58550,1
2013,12,15,20,804,D87501,1
2013,12,17,11,803,D13163,2
2013,11,9,11,328,B10160,1
2013,10,11,18,2344,B28718,1
2013,10,11,18,2344,B28719,1
2013,12,18,11,2345,C12515,1
2013,12,17,8,397,D53527,1
2013,12,16,1,893,D87238,1
2013,12,18,11,2345,C12510,1
2013,10,11,18,2344,B28710,1
2013,12,18,11,2345,C12512,1
2013,12,11,23,839,D87205,1
2013,12,16,23,630,B10522,1
2013,12,19,5,513,A37650,1
2013,12,17,8,773,B11634,1
2013,10,28,13,843,D86322,1
2013,12,26,15,884,D86059,1
2013,12,20,10,126,A41340,1
2013,10,7,17,634,B10126,2
2013,12,9,5,136,A37702,1
2013,10,19,20,634,B10105,1
2013,12,11,12,369,D53619,1
2013,12,13,14,2381,D86751,1
2013,12,9,23,401,A48084,1
2013,12,11,12,369,D53615,1
2013,10,15,22,901,B10041,1
2013,12,12,23,2335,D87838,1
2013,12,13,20,308,C21032,1
2013,12,11,15,111,A41095,1
2013,12,19,1,840,D87159,1
2013,12,5,19,901,B10191,1
2013,12,17,12,247,B71106,2
2013,12,8,22,915,B10137,1
2013,10,1,16,392,D53543,1
2013,11,5,14,864,D86133,1
2013,12,11,15,869,D87313,1
2013,10,6,7,924,B10097,1
2013,12,20,14,843,D86408,1
2013,11,25,11,322,B10096,1
2013,10,15,23,635,B10079,2
2013,10,20,9,701,C20138,3
2013,12,24,17,825,D87277,1
2013,11,23,11,322,B10086,1
2013,12,12,9,701,C20163,1
2013,10,16,18,2343,B28728,1
2013,10,16,18,2343,B28726,1
2013,12,23,13,2336,D87740,1
2013,11,11,5,323,B10148,1
2013,10,16,18,936,D58599,1
2013,11,24,20,322,B10086,1
2013,10,11,19,362,B11563,1
2013,10,27,18,462,A41141,1
2013,12,11,19,833,D87288,1
2013,11,8,21,901,B10191,1
2013,10,15,11,395,D58532,1
2013,11,3,21,2336,D87878,1
2013,10,31,2,635,B10112,1
2013,11,7,1,323,B10090,2
2013,12,24,4,161,A37721,1
2013,12,14,17,893,D87489,1
2013,12,7,12,309,C41407,1
2013,12,31,18,2333,C87817,1
2013,12,31,22,893,D87493,1
2013,9,28,22,2344,B28723,2
2013,12,16,17,378,B11557,1
2013,11,27,4,915,B10054,1
2013,12,11,10,2308,D90509,1
2013,10,11,17,344,B75534,1
2013,10,18,19,393,D53583,1
2013,10,2,12,867,D86094,1
2013,12,11,12,773,B11726,1
2013,11,11,23,924,B10047,1
2013,10,9,8,2309,D90543,1
2013,10,9,23,898,D87055,1
2013,12,22,23,804,D87049,1
2013,10,10,17,867,D86261,1
2013,12,19,22,360,C87070,1
2013,11,8,9,2017,A41827,1
2013,12,31,15,415,A48174,2
2013,12,17,16,622,B58133,1
2013,10,1,14,472,A29018,1
2013,10,10,4,634,B10087,1
2013,11,7,2,934,B10018,2
2013,11,12,10,352,C47610,1
2013,12,21,13,914,B10183,1
2013,12,25,2,133,A37633,1
2013,11,9,12,901,B10189,1
2013,12,11,4,162,A37722,1
2013,10,19,5,635,B10015,3
2013,10,1,5,934,B10018,2
2013,10,19,15,915,B10086,2
2013,12,11,15,2145,B41809,1
2013,11,12,2,328,B10035,1
2013,11,7,18,786,D81060,2
2013,12,17,11,734,C30168,2
2013,9,27,17,901,B10190,1
2013,12,19,5,309,C41414,1
2013,11,9,2,322,B10011,1
2013,12,31,22,557,C30174,1
2013,10,17,22,940,C27097,1
2013,12,24,21,308,C21040,1
2013,12,20,17,366,D87460,1
2013,12,9,23,498,B31076,1
2013,11,9,9,328,B10041,1
2013,12,6,18,781,C44589,1
2013,11,27,23,696,B28527,1
2013,12,17,10,868,D87404,1
2013,10,28,6,170,A41188,1
2013,12,31,19,460,A41032,1
2013,12,1,12,326,B28549,1
2013,10,1,18,363,C82650,1
2013,12,17,8,621,B58159,1
2013,12,2,18,125,A71539,1
2013,12,27,23,382,C87458,2
2013,10,22,9,857,D90101,1
2013,10,17,18,121,A41146,1
2013,10,18,18,859,C20247,1
2013,12,24,1,366,D87085,1
2013,10,18,21,308,C21041,2
2013,11,12,21,910,B10142,1
2013,12,11,13,2332,D86706,1
2013,12,16,20,476,A29138,1
2013,10,19,1,924,B10192,2
2013,12,2,20,461,A29189,1
2013,12,16,16,261,B60068,1
2013,12,12,19,2145,B41804,1
2013,10,19,15,924,B10192,2
2013,10,11,19,371,C51599,1
2013,10,22,8,322,B10163,1
2013,12,18,18,2251,B25813,1
2013,12,16,14,873,D90084,1
2013,11,1,22,323,B10090,2
2013,12,18,20,229,A50141,1
2013,12,16,20,852,D86166,1
2013,10,16,3,570,A37648,3
2013,10,1,19,232,B25543,1
2013,9,30,22,328,B10019,2
2013,10,7,19,375,B31155,1
2013,10,2,0,901,B10112,1
2013,12,16,15,711,B82567,1
2013,11,12,20,382,C87177,1
2013,10,14,14,2345,C12501,2
2013,12,1,11,322,B10137,1
2013,10,27,14,915,B10028,2
2013,9,29,5,584,A37686,1
2013,12,31,22,360,C87098,1
2013,11,5,4,569,A37659,1
2013,10,1,19,157,A27650,1
2013,10,19,20,569,A37627,2
2013,11,8,20,2381,D86776,1
2013,10,27,20,634,B10087,1
2013,10,19,3,901,B10126,2
2013,10,22,5,910,B10169,1
2013,12,11,12,129,A41324,1
2013,10,23,23,910,B10157,1
2013,12,14,11,910,B10151,1
2013,9,30,10,328,B10003,1
2013,12,27,17,2345,C12515,1
2013,10,1,18,368,C47811,1
2013,10,10,3,802,D86130,1
2013,11,12,20,323,B10172,1
2013,12,5,16,650,B42620,1
2013,10,17,3,634,B10160,1
2013,10,17,3,634,B10161,1
2013,10,22,7,401,A48052,1
2013,11,5,19,210,A29155,1
2013,11,4,18,324,B28588,1
2013,10,1,15,381,B31169,1
2013,10,28,6,511,A37669,1
2013,12,7,19,650,B42620,1
2013,10,22,6,2381,D86710,1
2013,12,11,7,362,B11627,1
2013,11,3,21,924,B10141,1
2013,12,16,19,378,B11578,1
2013,11,3,16,328,B10193,1
2013,11,7,18,311,B55118,1
2013,10,16,11,483,B31075,1
2013,11,1,17,464,A55079,1
2013,11,5,16,2305,B32609,1
2013,12,14,20,804,D87049,1
2013,12,24,15,309,C41268,1
2013,10,11,22,184,A37533,1
2013,9,27,17,852,D86381,1
2013,12,18,22,229,A50141,1
2013,10,10,6,629,B73024,1
2013,12,23,4,301,C50048,1
2013,10,11,19,380,C20012,1
2013,12,11,11,498,B31049,1
2013,12,29,23,136,A37715,1
2013,12,13,23,850,D87257,2
2013,12,20,20,821,D87358,1
2013,12,13,23,850,D87254,2
2013,12,20,20,821,D87357,2
2013,12,5,20,393,D53538,1
2013,11,30,16,323,B10163,1
2013,11,5,22,321,B28502,1
2013,9,28,22,924,B10161,1
2013,10,29,21,325,B28541,1
2013,10,27,12,328,B10139,1
2013,12,12,13,2802,D87721,2
2013,10,19,14,2203,A71905,1
2013,12,19,2,154,A37517,1
2013,12,17,21,895,D87498,2
2013,12,16,16,771,D87350,1
2013,12,6,20,711,B82658,1
2013,10,11,21,635,B10120,1
2013,10,9,22,326,B28538,1
2013,11,4,19,910,B10147,1
2013,12,10,16,782,C44586,1
2013,12,14,12,328,B10171,1
2013,10,11,17,2310,D53917,1
2013,10,1,21,901,B10125,2
2013,11,11,16,621,B58156,2
2013,12,16,18,765,C30002,1
2013,12,17,15,621,B58066,1
2013,12,13,5,851,D86323,1
2013,12,25,6,884,D86059,1
2013,12,17,15,391,D59084,1
2013,11,25,23,323,B10032,1
2013,10,1,17,313,B58078,1
2013,11,9,23,910,B10202,1
2013,12,25,23,898,D87040,1
2013,10,2,21,910,B10037,1
2013,12,1,22,906,B31117,1
2013,12,2,13,378,B11616,1
2013,12,17,8,802,D86064,1
2013,12,12,21,328,B10002,1
2013,12,25,22,398,D87519,1
2013,12,25,22,398,D87518,1
2013,10,2,17,2801,D86751,2
2013,12,31,22,382,C87177,1
2013,10,6,2,322,B10086,1
2013,12,17,8,157,A27531,1
2013,12,25,17,570,A37668,1
2013,10,2,4,924,B10192,2
2013,12,18,23,898,D87265,1
2013,12,18,23,898,D87260,1
2013,12,17,11,678,C82581,2
2013,10,11,21,692,C47751,1
2013,12,6,4,901,B10081,1
2013,11,28,10,650,B42620,1
2013,11,11,6,323,B10111,1
2013,10,18,18,2334,D86738,1
2013,12,11,15,821,D87357,1
2013,12,22,19,328,B10079,1
2013,12,11,15,821,D87359,1
2013,10,6,21,750,D87017,1
2013,10,20,22,123,A41063,1
2013,12,24,18,328,B10002,1
2013,12,6,23,328,B10002,1
2013,12,11,23,869,D87122,1
2013,12,29,17,821,D87356,1
2013,11,6,15,915,B10004,1
2013,12,7,23,366,D87039,1
2013,12,14,4,133,A37558,1
2013,12,21,16,821,D87360,1
2013,12,30,20,839,D87328,1
2013,11,9,20,432,A27527,1
2013,12,9,4,183,A37533,1
2013,12,4,23,111,A41166,1
2013,10,29,22,180,A37682,2
2013,12,16,18,462,A41220,1
2013,10,19,21,583,A37681,1
2013,12,17,11,2310,D53924,2
2013,12,17,11,2310,D53927,2
2013,12,16,18,464,A55034,1
2013,12,10,14,839,D87129,1
2013,10,27,18,326,B28577,1
2013,10,31,6,170,A41239,1
2013,12,6,19,382,C87455,1
2013,12,24,16,893,D87237,1
2013,11,7,16,689,D81036,1
2013,12,11,15,824,D87364,2
2013,12,21,15,220,A50006,1
2013,11,4,21,132,A41044,2
2013,12,23,21,634,B10160,1
2013,12,18,2,893,D87057,1
2013,12,13,16,382,C87397,1
2013,11,23,19,323,B10090,1
2013,10,14,23,323,B10019,3
2013,10,19,20,323,B10119,1
2013,10,7,13,323,B10012,1
2013,12,22,4,180,A37566,1
2013,12,4,11,872,D90095,1
2013,10,7,19,636,C47594,1
2013,11,30,10,914,B10201,1
2013,11,29,19,914,B10066,1
2013,11,2,23,162,A37721,1
2013,12,3,22,580,A37743,1
2013,12,11,20,132,A41160,1
2013,12,17,12,432,A27581,2
2013,12,17,12,432,A27586,2
2013,12,17,12,861,C47637,2
2013,11,1,5,405,B31003,2
2013,11,8,5,328,B10051,1
2013,12,14,4,180,A37599,1
2013,12,15,23,322,B10137,1
2013,12,10,6,162,A37535,1
2013,11,12,6,924,B10171,1
2013,12,13,13,841,D87338,1
2013,12,23,20,360,C87018,1
2013,9,28,19,321,B28580,1
2013,12,7,21,915,B10119,1
2013,12,11,12,398,D87520,1
2013,10,28,2,634,B10126,1
2013,10,11,1,934,B10018,3
2013,12,11,9,367,D58741,1
2013,11,23,21,483,B31034,1
2013,11,5,21,184,A37576,1
2013,12,13,12,840,D87229,1
2013,12,22,14,398,D87038,1
2013,12,17,12,378,B11624,2
2013,12,31,20,804,D87264,1
2013,12,24,1,898,D87260,1
2013,12,8,21,821,D87354,1
2013,12,14,23,804,D87050,1
2013,12,17,10,936,D58599,1
2013,11,30,14,328,B10171,1
2013,12,17,12,123,A41315,2
2013,10,3,2,913,B10188,2
2013,12,17,8,857,D90101,1
2013,12,31,17,2343,B28729,1
2013,10,1,3,924,B10192,2
2013,12,13,23,2335,D87825,1
2013,12,13,15,864,D86123,1
2013,11,12,14,2342,B10402,1
2013,11,12,14,2342,B10401,1
2013,12,11,7,2381,D86792,1
2013,12,13,23,2335,D87829,1
2013,12,19,22,323,B10012,2
2013,11,6,18,821,D87354,1
2013,10,2,20,884,D86081,1
2013,12,14,21,321,B28564,1
2013,10,10,22,821,D87360,1
2013,10,16,19,752,D90021,1
2013,10,8,23,322,B10090,2
2013,10,1,15,324,B28597,1
2013,10,1,15,324,B28598,1
2013,10,17,11,634,B10007,1
2013,12,29,17,771,D87350,1
2013,11,9,12,322,B10127,1
2013,12,16,23,226,A50195,1
2013,10,2,13,915,B10041,1
2013,12,24,19,850,D87492,1
2013,12,18,23,180,A37556,2
2013,11,24,8,323,B10090,1
2013,10,14,19,323,B10032,1
2013,12,16,20,316,C41102,1
2013,12,25,22,321,B28504,1
2013,10,17,21,327,B10195,1
2013,11,5,19,2015,A41834,1
2013,10,7,19,386,B31225,1
2013,12,15,17,366,D87454,1
2013,12,8,22,398,D87350,1
2013,12,16,19,420,A27602,1
2013,12,8,20,898,D87140,1
2013,12,15,22,398,D87217,1
2013,11,5,23,696,B28569,1
2013,12,4,19,378,B11574,1
2013,10,1,5,901,B10186,1
2013,12,11,18,497,B31029,1
2013,12,13,13,884,D86373,1
2013,12,15,14,840,D87445,1
2013,12,22,16,398,D87038,1
2013,10,9,5,322,B10090,1
2013,10,20,23,217,A71504,1
2013,11,2,20,910,B10081,1
2013,12,17,12,127,A41442,2
2013,12,22,22,398,D87190,1
2013,12,22,15,308,C21040,1
2013,12,17,11,621,B58050,2
2013,11,24,15,901,B10186,1
2013,12,17,10,247,B71120,1
2013,10,9,5,460,A41120,1
2013,11,10,2,934,B10018,2
2013,11,12,15,2308,D90515,1
2013,12,16,22,455,B71152,1
2013,12,16,22,455,B71153,1
2013,10,23,23,180,A37695,1
2013,10,11,19,457,B42632,1
2013,10,14,18,2145,B41885,1
2013,12,16,22,455,B71159,1
2013,11,4,8,349,B75624,1
2013,12,17,11,630,B10522,2
2013,12,17,12,316,C41102,2
2013,10,11,21,352,C47631,1
2013,12,17,11,383,D58566,2
2013,12,23,4,183,A37619,1
2013,12,22,19,634,B10083,1
2013,12,11,14,2305,B32673,1
2013,11,4,17,786,D81060,1
2013,12,13,4,180,A37537,1
2013,10,17,18,322,B10011,1
2013,12,13,18,2014,A41820,1
