"Year","Month","Day","Hour","Line","NumberOfOutliers"
2013,12,20,2,2335,1
2013,12,23,3,133,2
2013,12,20,2,2333,1
2013,10,11,20,380,1
2013,10,11,20,385,1
2013,10,11,20,384,1
2013,12,1,4,315,1
2013,12,1,10,328,1
2013,12,1,12,110,1
2013,12,17,8,863,1
2013,12,6,23,512,2
2013,11,29,22,455,1
2013,11,4,15,2303,1
2013,10,19,19,635,2
2013,11,8,22,318,1
2013,12,13,13,842,1
2013,12,13,13,843,1
2013,12,13,13,840,1
2013,12,30,22,433,1
2013,10,11,22,825,1
2013,11,28,23,910,2
2013,9,27,17,370,2
2013,11,10,14,155,2
2013,10,6,19,161,2
2013,11,29,2,915,1
2013,11,23,21,2344,1
2013,12,4,12,328,1
2013,11,8,21,261,1
2013,12,1,4,570,1
2013,12,20,1,804,5
2013,10,9,15,924,1
2013,12,11,19,301,1
2013,12,18,11,178,1
2013,12,11,19,305,1
2013,12,21,19,190,1
2013,10,30,15,847,2
2013,10,1,7,123,1
2013,10,30,15,843,1
2013,12,3,12,773,1
2013,12,2,15,928,1
2013,9,27,14,623,1
2013,9,27,14,621,1
2013,10,9,18,300,1
2013,12,11,16,813,1
2013,11,4,4,362,1
2013,11,10,20,925,1
2013,12,14,13,840,1
2013,11,8,18,871,2
2013,12,31,21,2329,4
2013,12,16,17,123,1
2013,12,16,17,120,1
2013,12,7,17,793,1
2013,11,11,12,622,2
2013,12,11,9,123,1
2013,12,25,20,315,1
2013,12,11,9,129,1
2013,11,25,6,323,1
2013,12,4,1,934,1
2013,12,25,21,924,3
2013,12,30,9,711,2
2013,12,20,6,128,1
2013,11,7,23,821,1
2013,10,1,18,217,2
2013,12,13,16,485,1
2013,12,13,16,483,1
2013,10,1,18,210,1
2013,12,18,23,513,1
2013,12,16,17,696,1
2013,11,24,19,498,1
2013,12,9,23,807,1
2013,10,11,19,910,5
2013,12,9,23,804,5
2013,12,17,23,2337,1
2013,11,23,20,901,1
2013,11,1,20,934,1
2013,12,2,7,128,1
2013,12,6,17,650,1
2013,12,17,11,901,4
2013,12,17,11,906,4
2013,12,21,8,2145,1
2013,12,13,16,154,1
2013,12,13,16,157,1
2013,10,2,15,700,1
2013,10,2,15,701,3
2013,11,4,18,2295,2
2013,10,17,17,300,1
2013,10,29,17,867,1
2013,11,10,21,760,1
2013,12,9,15,924,1
2013,12,15,5,583,1
2013,12,15,5,580,1
2013,10,19,20,184,3
2013,12,15,5,584,1
2013,12,23,21,849,1
2013,12,23,21,841,1
2013,11,1,10,312,2
2013,10,15,11,835,1
2013,10,11,21,2295,4
2013,12,13,23,898,21
2013,12,14,21,329,1
2013,12,7,21,322,1
2013,12,13,23,893,4
2013,12,14,21,321,1
2013,12,14,21,323,1
2013,12,14,21,322,1
2013,11,3,13,678,1
2013,12,29,17,308,1
2013,12,11,11,2310,3
2013,12,4,3,513,2
2013,11,6,16,107,2
2013,10,22,5,209,2
2013,10,11,18,753,1
2013,10,6,8,910,1
2013,9,29,2,934,2
2013,12,13,9,126,1
2013,12,31,18,2336,3
2013,12,31,18,2337,1
2013,12,31,18,2333,2
2013,12,13,5,915,1
2013,11,29,8,363,1
2013,12,13,5,910,1
2013,12,16,17,906,1
2013,10,19,14,924,2
2013,10,19,14,922,1
2013,12,27,8,898,1
2013,11,26,6,328,1
2013,12,11,7,915,2
2013,11,26,6,322,1
2013,12,11,9,460,1
2013,10,10,19,323,3
2013,12,16,20,2112,2
2013,12,31,20,308,1
2013,12,16,20,2114,3
2013,11,5,7,111,1
2013,10,27,21,326,2
2013,10,11,22,457,2
2013,10,27,6,363,1
2013,10,1,18,369,1
2013,10,9,23,512,2
2013,12,3,21,201,1
2013,11,3,12,485,1
2013,12,21,3,570,2
2013,10,11,16,373,1
2013,12,13,19,322,1
2013,12,13,19,324,1
2013,12,13,19,327,1
2013,12,17,15,209,1
2013,10,5,20,363,2
2013,12,17,15,201,1
2013,12,12,3,807,1
2013,12,25,13,238,1
2013,12,16,20,901,1
2013,10,10,14,2295,1
2013,12,23,15,110,1
2013,11,23,22,650,1
2013,11,5,23,155,1
2013,11,9,17,934,2
2013,12,17,8,485,3
2013,12,17,8,484,8
2013,12,27,23,398,2
2013,12,17,8,483,2
2013,12,13,21,328,10
2013,12,13,21,324,1
2013,11,7,16,782,1
2013,12,13,21,326,1
2013,11,7,16,786,2
2013,12,13,21,322,2
2013,12,13,21,323,3
2013,12,29,22,580,1
2013,12,30,6,607,1
2013,12,7,13,849,1
2013,12,18,19,919,1
2013,12,30,18,2333,1
2013,12,30,18,2335,2
2013,11,5,19,354,1
2013,10,17,9,323,1
2013,10,17,9,322,1
2013,12,13,21,580,1
2013,12,13,21,584,1
2013,12,19,23,696,1
2013,10,17,9,328,3
2013,12,29,22,634,1
2013,10,1,19,2381,1
2013,12,1,11,2345,1
2013,10,17,11,157,1
2013,10,3,13,323,1
2013,12,29,22,638,1
2013,12,13,15,395,1
2013,12,13,15,397,1
2013,10,9,13,363,1
2013,12,13,15,398,6
2013,12,17,12,368,2
2013,12,17,12,369,20
2013,12,17,12,366,6
2013,12,31,13,512,1
2013,12,17,12,362,22
2013,12,17,12,363,10
2013,12,20,21,229,1
2013,12,17,12,361,4
2013,12,18,12,650,2
2013,11,26,23,157,1
2013,10,5,7,922,1
2013,11,28,18,650,1
2013,12,15,4,512,1
2013,12,11,10,771,1
2013,12,23,15,804,1
2013,11,3,18,110,1
2013,12,11,10,777,2
2013,11,2,19,363,1
2013,12,6,4,635,1
2013,10,20,15,701,2
2013,12,18,5,133,1
2013,12,16,16,852,1
2013,11,4,9,396,1
2013,12,29,18,366,4
2013,12,29,17,849,1
2013,12,14,10,663,1
2013,10,8,20,634,2
2013,10,22,9,901,1
2013,12,29,17,840,1
2013,12,16,22,636,2
2013,12,16,22,638,1
2013,12,16,22,639,1
2013,12,1,16,110,1
2013,11,11,21,426,2
2013,12,24,10,426,1
2013,10,21,14,634,1
2013,10,2,0,313,1
2013,12,15,23,869,1
2013,11,11,19,888,1
2013,12,15,21,2345,1
2013,11,26,9,328,1
2013,10,15,17,485,1
2013,11,26,9,323,1
2013,10,3,5,778,1
2013,11,8,10,338,1
2013,10,20,17,110,1
2013,10,9,17,157,1
2013,12,6,6,910,2
2013,10,6,9,910,3
2013,10,29,18,173,1
2013,12,23,19,217,1
2013,10,17,23,696,1
2013,11,29,21,910,3
2013,10,17,4,634,10
2013,10,17,4,635,2
2013,12,25,5,608,1
2013,11,6,19,426,1
2013,10,1,14,2307,1
2013,9,30,11,915,2
2013,10,1,14,2303,4
2013,10,1,14,2302,3
2013,11,12,20,2015,2
2013,10,1,14,2309,2
2013,10,1,14,2308,1
2013,12,14,19,154,1
2013,12,21,17,934,1
2013,12,4,21,345,1
2013,11,5,15,410,2
2013,12,21,7,315,1
2013,12,31,20,462,1
2013,12,31,20,460,2
2013,11,4,17,834,1
2013,10,26,10,634,3
2013,12,19,19,634,1
2013,11,2,14,136,1
2013,12,17,16,627,2
2013,10,3,5,634,2
2013,12,17,16,622,1
2013,12,17,16,621,3
2013,12,27,3,415,1
2013,12,23,16,360,1
2013,12,30,11,110,1
2013,10,14,15,834,1
2013,10,14,15,835,2
2013,12,1,15,328,2
2013,10,14,15,838,1
2013,12,11,17,397,2
2013,12,11,16,386,1
2013,11,3,18,924,1
2013,12,11,16,382,3
2013,12,11,16,381,1
2013,11,6,22,635,1
2013,11,3,22,696,4
2013,12,11,21,382,5
2013,11,11,5,120,1
2013,11,11,5,121,1
2013,11,11,5,123,1
2013,10,22,7,438,2
2013,11,7,3,915,2
2013,11,7,3,910,1
2013,12,16,18,388,1
2013,9,27,14,350,1
2013,10,18,19,352,2
2013,12,16,18,383,1
2013,10,5,5,924,1
2013,10,23,22,908,2
2013,10,29,21,634,2
2013,12,7,22,161,1
2013,12,31,16,2334,1
2013,12,31,16,2335,1
2013,11,7,14,852,2
2013,12,20,14,308,1
2013,10,1,18,2251,1
2013,11,27,8,650,2
2013,11,2,23,162,1
2013,12,8,23,321,1
2013,12,8,23,323,1
2013,12,8,23,322,2
2013,12,8,23,324,1
2013,12,29,20,771,1
2013,12,8,23,326,1
2013,12,8,23,328,2
2013,12,3,19,871,1
2013,10,29,4,180,2
2013,12,3,19,2305,1
2013,12,21,22,825,2
2013,12,21,22,821,2
2013,10,15,22,2344,3
2013,12,21,22,822,2
2013,10,17,19,338,1
2013,10,1,20,859,1
2013,12,23,1,398,2
2013,10,17,19,335,1
2013,12,14,14,321,1
2013,12,14,14,322,1
2013,12,14,14,326,1
2013,11,4,22,132,2
2013,12,24,21,634,2
2013,12,24,21,635,1
2013,11,8,18,326,1
2013,11,8,18,327,1
2013,11,8,18,324,2
2013,11,8,18,322,1
2013,12,7,9,2345,1
2013,11,8,18,329,2
2013,12,20,4,133,2
2013,11,3,6,328,1
2013,11,1,20,824,1
2013,10,11,5,910,4
2013,12,14,1,569,1
2013,12,3,9,513,1
2013,9,30,23,634,3
2013,9,30,23,635,2
2013,10,7,19,298,1
2013,12,7,22,839,2
2013,12,20,11,308,1
2013,12,7,22,830,1
2013,12,7,22,833,1
2013,12,27,20,898,2
2013,10,31,0,635,1
2013,12,12,19,2333,1
2013,12,12,19,2335,2
2013,12,12,19,2336,1
2013,10,2,16,711,1
2013,12,17,16,2310,2
2013,12,16,22,172,1
2013,10,6,20,161,1
2013,10,6,20,162,1
2013,12,7,21,366,8
2013,10,1,9,923,1
2013,10,1,19,300,3
2013,10,24,3,161,3
2013,11,26,22,634,1
2013,9,27,22,871,2
2013,11,4,23,634,2
2013,10,29,19,323,2
2013,11,12,20,110,1
2013,10,29,19,328,1
2013,10,29,19,329,1
2013,12,17,23,696,2
2013,10,9,18,405,2
2013,12,21,3,378,1
2013,9,30,14,2307,1
2013,12,21,20,2345,3
2013,12,19,23,650,1
2013,10,9,1,328,2
2013,10,11,6,173,1
2013,12,1,23,323,1
2013,12,11,19,409,1
2013,10,9,1,322,2
2013,12,1,23,328,3
2013,12,31,21,840,3
2013,12,18,23,2329,3
2013,12,31,21,849,2
2013,12,19,3,915,1
2013,10,11,20,773,1
2013,12,29,21,696,1
2013,12,31,16,850,1
2013,12,8,6,178,1
2013,12,4,12,485,1
2013,12,8,6,170,1
2013,12,13,18,398,4
2013,12,13,18,397,1
2013,9,30,20,120,1
2013,12,13,22,898,8
2013,11,26,6,651,1
2013,11,26,6,650,1
2013,11,7,23,2308,2
2013,12,13,22,893,4
2013,12,13,22,583,2
2013,12,29,17,155,1
2013,11,9,8,914,1
2013,11,9,8,910,1
2013,12,1,12,328,3
2013,10,24,8,363,1
2013,12,1,12,326,1
2013,12,23,3,309,1
2013,11,1,10,934,2
2013,11,24,14,110,1
2013,12,16,15,771,1
2013,12,16,15,773,1
2013,11,8,6,183,1
2013,12,16,15,779,1
2013,11,27,19,312,1
2013,10,9,21,2336,1
2013,10,1,2,934,2
2013,12,6,6,180,1
2013,10,7,18,375,1
2013,12,6,9,328,1
2013,12,9,15,472,1
2013,11,24,15,363,2
2013,12,25,6,315,2
2013,12,16,19,120,1
2013,12,16,19,125,1
2013,12,16,19,128,1
2013,12,22,4,162,2
2013,12,22,4,161,2
2013,11,7,17,884,1
2013,12,19,18,382,2
2013,10,15,19,313,2
2013,12,12,18,2333,1
2013,12,25,21,884,1
2013,12,16,20,318,1
2013,11,12,18,292,1
2013,12,31,23,839,2
2013,12,16,20,313,1
2013,11,8,13,2305,1
2013,11,12,18,298,1
2013,12,16,20,316,1
2013,12,31,23,830,1
2013,12,16,20,314,1
2013,12,10,5,405,1
2013,11,8,19,747,2
2013,12,16,17,711,1
2013,12,11,23,804,4
2013,12,12,22,924,2
2013,11,8,2,924,5
2013,12,10,23,120,1
2013,10,19,11,934,2
2013,12,17,11,711,12
2013,12,17,11,712,2
2013,12,8,20,821,2
2013,11,12,2,934,2
2013,12,14,21,822,1
2013,12,14,21,821,1
2013,12,14,21,825,1
2013,10,16,6,184,2
2013,11,11,19,318,2
2013,12,18,14,868,2
2013,12,18,14,869,1
2013,12,18,14,866,1
2013,12,23,23,868,3
2013,12,23,23,869,3
2013,10,3,18,328,1
2013,10,2,2,328,2
2013,12,24,3,323,1
2013,10,2,2,323,2
2013,11,9,17,362,2
2013,12,24,3,328,2
2013,11,11,2,570,2
2013,10,16,19,369,1
2013,12,25,17,321,1
2013,10,21,5,805,1
2013,11,11,23,924,4
2013,10,16,19,362,1
2013,10,16,19,363,4
2013,11,6,16,318,1
2013,11,12,1,934,2
2013,12,23,6,2345,1
2013,10,4,15,924,2
2013,11,1,12,162,1
2013,12,7,11,161,1
2013,11,8,13,209,2
2013,9,30,16,309,1
2013,11,3,19,483,1
2013,10,9,10,752,1
2013,10,17,22,334,2
2013,11,3,19,484,2
2013,10,4,16,512,1
2013,12,11,20,190,1
2013,10,6,13,634,2
2013,10,1,11,326,2
2013,12,15,17,786,1
2013,10,11,21,350,1
2013,10,11,21,353,2
2013,10,11,21,352,3
2013,12,16,2,569,1
2013,10,16,17,910,1
2013,11,3,21,934,2
2013,12,13,19,825,1
2013,12,13,19,822,1
2013,12,13,19,821,2
2013,11,12,17,384,2
2013,12,13,23,322,3
2013,11,12,17,388,1
2013,12,17,8,858,1
2013,10,15,15,835,4
2013,12,16,19,946,1
2013,12,17,8,850,2
2013,12,17,8,851,3
2013,12,17,8,857,1
2013,12,16,19,940,1
2013,12,31,20,110,1
2013,10,20,9,701,3
2013,10,1,3,570,1
2013,11,4,8,337,1
2013,10,2,7,2338,1
2013,12,12,23,360,2
2013,11,12,17,924,1
2013,12,12,23,366,3
2013,12,5,22,385,1
2013,12,5,22,386,2
2013,12,11,7,701,2
2013,11,5,17,2342,1
2013,12,10,1,895,1
2013,12,9,13,822,1
2013,12,31,17,382,2
2013,12,10,1,898,1
2013,11,12,10,924,2
2013,12,24,20,398,3
2013,12,11,18,869,1
2013,10,11,19,2345,2
2013,10,11,19,2342,4
2013,10,11,19,2343,8
2013,10,1,5,623,2
2013,10,2,11,750,2
2013,12,18,11,867,1
2013,11,26,2,323,1
2013,10,30,21,849,1
2013,12,18,11,869,1
2013,12,18,11,868,1
2013,12,24,19,813,1
2013,12,10,23,910,2
2013,12,23,4,580,2
2013,12,23,4,583,1
2013,12,17,12,758,2
2013,12,23,4,584,2
2013,11,7,9,369,4
2013,11,4,13,915,1
2013,12,1,15,2018,1
2013,11,7,9,363,2
2013,11,8,15,924,1
2013,12,17,12,753,16
2013,12,30,7,238,1
2013,11,10,10,2338,1
2013,10,20,7,497,1
2013,12,2,7,2018,1
2013,11,29,7,277,1
2013,12,11,16,915,1
2013,10,17,18,910,1
2013,10,17,18,915,1
2013,12,24,20,934,1
2013,12,23,15,308,1
2013,12,29,22,771,1
2013,9,27,16,850,1
2013,9,27,16,851,3
2013,12,21,17,315,1
2013,11,5,8,232,1
2013,10,17,14,689,1
2013,12,30,7,583,1
2013,12,15,20,924,2
2013,12,14,15,821,1
2013,12,16,23,128,1
2013,12,15,20,922,1
2013,12,9,23,669,1
2013,12,16,23,120,1
2013,12,16,23,125,1
2013,12,24,17,398,1
2013,12,16,18,126,1
2013,10,1,14,871,1
2013,10,7,15,2336,1
2013,10,27,17,638,1
2013,10,19,7,934,2
2013,11,8,5,653,1
2013,12,17,15,2018,1
2013,12,8,8,323,1
2013,11,3,23,133,1
2013,12,8,8,327,1
2013,12,17,15,2015,2
2013,10,9,14,232,1
2013,10,23,23,924,4
2013,12,25,21,696,1
2013,10,3,3,570,2
2013,12,22,19,315,1
2013,12,22,19,2336,1
2013,10,24,5,170,1
2013,12,10,6,513,1
2013,12,1,16,322,1
2013,12,1,16,323,2
2013,12,1,16,321,2
2013,11,29,7,2305,1
2013,12,1,16,328,3
2013,10,24,10,910,2
2013,12,18,5,301,2
2013,10,24,3,368,1
2013,12,23,17,360,1
2013,11,24,18,110,1
2013,11,23,20,678,1
2013,12,23,17,366,1
2013,12,10,14,839,1
2013,10,9,16,393,1
2013,11,25,11,328,1
2013,10,9,16,397,1
2013,11,25,11,322,1
2013,12,10,14,833,1
2013,12,19,14,512,1
2013,12,7,20,924,2
2013,11,25,11,324,1
2013,12,29,11,484,1
2013,11,7,11,756,1
2013,12,31,18,893,3
2013,12,17,16,126,2
2013,12,17,16,127,2
2013,12,17,16,120,1
2013,12,17,16,123,1
2013,12,13,9,839,1
2013,12,31,18,898,3
2013,11,10,22,934,3
2013,12,20,11,895,1
2013,12,7,13,901,1
2013,10,19,12,901,2
2013,12,8,12,366,2
2013,10,19,10,864,1
2013,11,2,21,935,1
2013,11,2,21,934,2
2013,12,4,16,841,1
2013,11,29,4,180,1
2013,12,19,21,481,1
2013,11,4,18,183,1
2013,12,7,21,663,1
2013,12,24,5,934,1
2013,12,5,23,610,1
2013,10,11,19,783,1
2013,10,6,17,318,1
2013,10,31,5,915,5
2013,12,13,13,650,2
2013,11,26,7,915,1
2013,11,6,15,162,1
2013,12,16,18,484,2
2013,10,19,2,934,3
2013,12,21,16,186,1
2013,10,27,13,914,1
2013,11,5,19,512,2
2013,12,11,13,685,1
2013,11,2,11,934,2
2013,9,30,19,378,1
2013,12,25,22,2345,1
2013,12,25,22,2344,1
2013,12,15,6,132,1
2013,10,11,19,254,3
2013,11,1,18,805,1
2013,11,7,4,155,2
2013,10,15,12,2302,1
2013,11,5,4,136,1
2013,10,29,7,2345,2
2013,12,1,3,512,1
2013,10,15,15,866,1
2013,12,12,2,323,1
2013,11,12,11,375,1
2013,12,25,8,895,1
2013,12,20,18,895,1
2013,11,8,18,426,1
2013,12,16,18,226,2
2013,11,12,10,2381,2
2013,12,25,22,898,3
2013,12,16,18,229,1
2013,12,10,14,2329,1
2013,10,1,3,580,1
2013,12,15,22,925,1
2013,12,15,22,922,1
2013,12,1,19,915,1
2013,11,12,16,634,1
2013,11,3,10,901,1
2013,11,8,22,476,1
2013,11,5,2,318,1
2013,11,3,6,821,1
2013,12,1,19,910,2
2013,12,8,23,485,1
2013,12,8,23,483,1
2013,10,19,1,934,2
2013,12,12,16,2381,1
2013,12,18,12,2336,2
2013,12,18,12,2335,2
2013,12,18,12,2334,2
2013,11,2,6,678,1
2013,10,5,7,328,5
2013,10,5,7,321,2
2013,10,5,7,323,1
2013,10,5,7,322,2
2013,12,19,11,898,1
2013,12,8,23,155,1
2013,11,8,16,747,2
2013,12,9,19,426,1
2013,11,11,15,901,2
2013,12,17,11,555,2
2013,12,31,15,866,1
2013,12,31,15,864,2
2013,10,14,22,201,1
2013,12,31,15,869,1
2013,11,11,20,924,2
2013,10,1,15,802,3
2013,10,6,10,315,1
2013,12,11,23,398,3
2013,12,9,12,335,1
2013,10,16,5,934,1
2013,12,19,18,2336,1
2013,12,24,21,840,2
2013,11,12,20,636,2
2013,12,24,21,849,1
2013,12,10,18,650,1
2013,11,7,13,313,2
2013,11,7,13,312,2
2013,12,23,13,382,1
2013,12,23,13,389,1
2013,12,14,14,178,1
2013,10,10,19,178,1
2013,12,16,23,247,2
2013,10,10,19,172,1
2013,12,16,23,249,1
2013,12,30,13,181,1
2013,12,9,17,821,1
2013,10,15,21,821,1
2013,11,4,15,127,1
2013,12,7,11,363,1
2013,12,25,18,184,2
2013,12,18,8,840,1
2013,12,25,18,186,1
2013,12,25,18,183,1
2013,10,2,22,2801,2
2013,10,1,12,363,1
2013,11,10,21,398,1
2013,12,11,15,824,2
2013,12,11,15,825,3
2013,10,9,4,328,6
2013,12,11,15,821,2
2013,12,22,6,463,1
2013,10,9,4,322,2
2013,10,9,4,323,3
2013,12,25,6,934,1
2013,12,5,19,650,1
2013,10,7,19,318,2
2013,12,14,18,901,1
2013,12,20,23,378,1
2013,11,26,17,2342,1
2013,12,20,4,308,2
2013,11,12,21,312,2
2013,10,11,18,386,1
2013,11,12,21,318,1
2013,10,11,18,389,1
2013,12,13,23,133,4
2013,10,28,9,908,2
2013,12,13,23,136,1
2013,12,7,21,2335,3
2013,11,3,12,634,2
2013,10,29,6,2345,1
2013,11,9,21,321,1
2013,11,9,21,323,2
2013,12,19,20,822,1
2013,11,8,9,385,1
2013,11,9,21,328,2
2013,11,8,9,386,1
2013,10,2,22,910,4
2013,12,30,21,415,1
2013,12,7,17,825,1
2013,12,31,21,650,1
2013,11,9,6,901,1
2013,12,17,20,821,1
2013,9,30,14,923,2
2013,10,6,20,330,1
2013,12,15,21,696,1
2013,12,5,20,2303,1
2013,12,15,21,342,1
2013,9,27,12,696,1
2013,10,6,12,750,1
2013,11,5,14,866,1
2013,11,5,14,864,1
2013,11,28,2,322,1
2013,10,11,22,335,1
2013,11,2,16,901,1
2013,12,8,14,330,1
2013,12,28,12,821,1
2013,12,21,20,898,6
2013,12,17,15,583,1
2013,12,22,15,125,1
2013,12,25,20,804,2
2013,11,3,17,178,2
2013,11,5,18,910,1
2013,12,16,15,920,1
2013,12,16,15,923,1
2013,12,31,23,315,1
2013,10,19,16,901,1
2013,10,16,9,292,1
2013,10,16,9,298,1
2013,12,20,9,308,1
2013,10,11,17,388,1
2013,11,2,2,584,2
2013,10,11,17,385,1
2013,10,27,22,570,1
2013,12,13,10,761,1
2013,11,7,15,910,2
2013,11,4,8,908,1
2013,9,30,21,913,1
2013,12,3,17,910,1
2013,11,24,15,110,1
2013,10,16,3,328,3
2013,12,3,12,461,1
2013,12,11,11,634,1
2013,12,3,18,229,1
2013,10,16,3,323,3
2013,11,27,19,128,1
2013,11,8,13,901,2
2013,10,1,18,750,2
2013,10,1,21,910,4
2013,12,7,4,184,1
2013,10,1,17,383,1
2013,12,13,17,842,2
2013,12,13,17,841,5
2013,12,17,11,432,10
2013,12,16,19,353,2
2013,12,16,19,352,1
2013,12,16,19,355,1
2013,12,16,19,354,1
2013,11,30,13,778,1
2013,12,14,17,634,2
2013,12,8,22,804,7
2013,12,17,11,438,6
2013,11,8,20,369,1
2013,12,17,16,322,1
2013,10,7,14,750,1
2013,12,17,16,321,2
2013,11,8,20,362,4
2013,10,14,17,783,1
2013,12,17,16,328,1
2013,12,17,16,329,1
2013,10,1,16,311,4
2013,12,21,1,893,2
2013,12,21,1,895,1
2013,12,29,19,634,1
2013,12,21,1,898,3
2013,10,9,17,329,1
2013,10,9,17,328,2
2013,11,5,15,910,4
2013,12,23,23,161,1
2013,12,27,22,840,2
2013,10,9,17,323,1
2013,10,2,22,339,1
2013,10,17,18,322,1
2013,10,17,18,323,1
2013,12,31,18,308,1
2013,10,17,18,321,2
2013,12,17,16,498,1
2013,11,2,11,162,1
2013,11,30,11,901,1
2013,11,6,22,313,2
2013,10,17,18,329,3
2013,12,6,22,935,1
2013,12,6,22,934,1
2013,10,18,10,701,1
2013,10,22,14,184,1
2013,10,17,1,184,3
2013,10,3,13,2295,2
2013,11,3,12,924,1
2013,11,4,10,2145,1
2013,12,18,15,2336,1
2013,12,18,15,2335,1
2013,11,9,12,790,1
2013,10,23,21,778,1
2013,12,9,1,824,1
2013,10,28,6,924,1
2013,10,27,9,318,1
2013,10,3,16,910,2
2013,10,27,9,313,1
2013,12,31,20,634,2
2013,10,1,7,871,1
2013,12,20,19,2295,3
2013,10,18,12,915,1
2013,10,18,15,864,2
2013,10,18,15,866,2
2013,12,21,21,366,2
2013,11,3,12,178,1
2013,12,22,21,696,1
2013,10,24,7,934,2
2013,10,11,21,498,2
2013,10,11,21,497,3
2013,11,12,5,910,2
2013,11,12,5,914,1
2013,11,12,5,915,2
2013,12,15,15,382,1
2013,10,17,23,328,7
2013,12,19,23,2345,2
2013,12,19,23,2344,1
2013,12,19,23,2343,1
2013,12,7,20,378,1
2013,12,20,17,422,1
2013,12,12,18,895,1
2013,12,21,12,840,1
2013,12,17,15,919,1
2013,10,11,19,901,1
2013,12,31,22,910,1
2013,10,11,19,908,1
2013,11,6,18,2331,1
2013,12,25,16,934,1
2013,12,26,2,840,1
2013,10,1,23,311,1
2013,10,1,23,313,2
2013,10,7,20,846,1
2013,11,5,20,318,1
2013,12,23,5,569,1
2013,10,16,5,173,1
2013,10,16,5,172,1
2013,12,24,13,398,1
2013,12,17,12,475,1
2013,12,17,12,472,8
2013,12,15,9,181,1
2013,12,30,8,821,1
2013,10,6,19,934,2
2013,11,24,4,183,1
2013,11,24,4,180,1
2013,12,18,3,580,1
2013,12,18,3,583,1
2013,12,18,3,584,1
2013,11,4,8,374,1
2013,10,14,19,924,3
2013,10,1,13,415,1
2013,11,10,20,634,5
2013,12,7,7,226,1
2013,12,13,17,474,1
2013,10,18,13,474,1
2013,10,20,6,805,1
2013,11,24,18,634,1
2013,10,14,13,759,1
2013,11,12,20,433,1
2013,12,10,18,415,1
2013,10,14,13,750,1
2013,11,28,9,945,1
2013,10,18,22,910,1
2013,12,22,12,583,1
2013,10,18,22,914,1
2013,12,16,16,747,1
2013,11,8,15,689,3
2013,12,16,16,742,1
2013,11,8,5,448,1
2013,12,1,10,322,3
2013,12,14,14,771,1
2013,12,18,11,839,1
2013,11,2,23,821,1
2013,11,4,15,328,1
2013,11,2,23,825,1
2013,12,26,5,136,1
2013,11,4,15,322,1
2013,11,12,20,384,1
2013,12,18,17,413,2
2013,11,25,16,322,1
2013,11,2,19,871,1
2013,12,30,4,512,1
2013,12,30,4,513,2
2013,12,30,20,125,1
2013,9,29,6,922,3
2013,9,29,6,924,2
2013,11,2,15,901,1
2013,12,22,9,583,1
2013,11,25,9,401,1
2013,10,11,12,910,1
2013,12,16,22,306,1
2013,11,29,16,910,1
2013,10,9,11,802,1
2013,12,17,10,217,1
2013,10,7,19,922,1
2013,12,17,16,864,2
2013,12,17,16,867,2
2013,12,17,16,866,1
2013,12,17,16,861,1
2013,11,8,20,822,1
2013,12,17,16,868,2
2013,10,10,16,639,1
2013,10,9,4,696,1
2013,11,10,19,653,1
2013,10,20,6,111,1
2013,12,29,22,822,2
2013,11,3,4,323,1
2013,11,11,18,349,1
2013,11,1,8,360,1
2013,12,14,11,315,1
2013,11,1,8,369,1
2013,12,18,12,181,1
2013,12,20,13,328,1
2013,12,25,14,934,1
2013,12,26,3,161,1
2013,11,29,4,570,1
2013,12,24,22,650,1
2013,10,6,19,696,2
2013,10,22,7,394,1
2013,11,9,23,322,1
2013,11,9,23,321,1
2013,12,2,8,678,1
2013,12,16,14,358,1
2013,11,3,1,154,1
2013,12,19,18,2801,1
2013,10,16,18,663,1
2013,10,16,5,924,5
2013,10,11,20,301,1
2013,10,16,18,669,3
2013,10,16,5,922,2
2013,12,18,22,132,1
2013,12,7,15,934,1
2013,12,7,15,935,1
2013,10,9,11,378,2
2013,12,20,23,822,1
2013,12,20,23,821,2
2013,11,7,11,125,2
2013,12,23,1,830,1
2013,12,23,1,833,1
2013,12,11,16,898,2
2013,9,28,19,908,1
2013,10,3,15,170,1
2013,12,11,19,382,7
2013,9,28,19,901,1
2013,11,7,4,583,1
2013,12,27,18,309,1
2013,12,13,13,841,5
2013,10,1,5,843,1
2013,12,25,3,570,1
2013,12,17,23,840,1
2013,12,1,8,315,1
2013,12,19,1,934,2
2013,11,8,17,2331,2
2013,12,17,8,380,1
2013,10,1,15,300,4
2013,10,16,23,2342,1
2013,12,22,23,935,1
2013,12,22,23,934,1
2013,10,1,15,308,1
2013,10,16,23,2344,2
2013,12,16,15,2308,1
2013,11,2,7,162,1
2013,12,13,20,901,1
2013,10,27,14,184,2
2013,10,27,14,186,1
2013,10,1,18,924,2
2013,12,14,19,398,3
2013,11,6,17,850,1
2013,10,1,18,292,4
2013,10,6,19,162,2
2013,12,14,16,398,2
2013,11,7,18,366,1
2013,12,21,8,315,1
2013,11,7,18,362,4
2013,10,29,21,128,1
2013,11,30,15,901,2
2013,11,7,18,369,1
2013,11,7,18,368,1
2013,12,15,20,323,2
2013,12,15,20,321,1
2013,12,15,20,328,1
2013,12,8,23,833,2
2013,12,20,3,512,2
2013,11,9,7,512,1
